article_id,ticker,sentiment_label,confidence_score
909,AMZN,neutral,0.9265
910,AAPL,neutral,0.9484
911,GME,neutral,0.7964
912,GME,neutral,0.9482
913,CSCO,neutral,0.9382
914,GME,neutral,0.8147
915,AMZN,neutral,0.9414
916,GME,positive,0.6537
917,INTC,neutral,0.9506
918,IBM,neutral,0.9471
919,AAPL,neutral,0.9496
920,NFLX,neutral,0.9172
921,AAPL,neutral,0.9503
922,AAPL,neutral,0.9491
923,CSCO,neutral,0.9470
924,AMZN,neutral,0.9009
925,AAPL,neutral,0.9489
926,AAPL,neutral,0.9478
927,NVDA,neutral,0.9526
928,NFLX,neutral,0.5257
929,GOOGL,neutral,0.9492
930,META,neutral,0.9516
931,META,neutral,0.9216
932,GOOGL,neutral,0.9288
933,AAPL,negative,0.7853
934,AMZN,negative,0.7584
935,NFLX,neutral,0.7924
936,AMZN,positive,0.8955
937,NFLX,neutral,0.9325
938,GOOGL,neutral,0.9314
939,NFLX,neutral,0.9058
940,AAPL,negative,0.7480
941,AAPL,positive,0.6433
942,AAPL,positive,0.5120
943,AAPL,negative,0.9624
944,AAPL,negative,0.9502
945,AAPL,positive,0.8506
946,AAPL,negative,0.9390
947,NFLX,neutral,0.9172
948,AAPL,neutral,0.6076
949,NFLX,neutral,0.8394
950,AAPL,neutral,0.8052
951,INTC,neutral,0.8616
952,AAPL,negative,0.7045
953,NFLX,neutral,0.8952
954,GOOGL,positive,0.9166
955,GOOGL,negative,0.8898
956,AMC,neutral,0.9054
957,NFLX,neutral,0.9397
958,AMZN,neutral,0.9009
959,NFLX,positive,0.8464
960,AAPL,negative,0.7279
961,NFLX,neutral,0.9329
962,META,neutral,0.9194
963,AAPL,negative,0.6208
964,NFLX,neutral,0.5852
965,AAPL,neutral,0.8473
966,AAPL,neutral,0.8763
967,META,neutral,0.5667
968,AAPL,negative,0.9158
969,AAPL,negative,0.9324
970,AAPL,negative,0.9276
971,AAPL,negative,0.9534
972,AAPL,neutral,0.9064
973,AAPL,neutral,0.9405
974,META,neutral,0.9289
975,AAPL,positive,0.9478
976,GOOGL,neutral,0.9502
977,AAPL,negative,0.8684
978,AAPL,neutral,0.5225
979,AAPL,negative,0.9087
980,NFLX,neutral,0.8855
981,META,neutral,0.8031
982,AAPL,neutral,0.6668
983,META,neutral,0.9314
984,AAPL,negative,0.4996
985,AAPL,negative,0.4996
986,AAPL,neutral,0.8837
987,META,positive,0.6387
988,META,neutral,0.9023
989,MSFT,neutral,0.9174
990,NFLX,neutral,0.8958
991,NFLX,neutral,0.8577
992,AAPL,neutral,0.8926
993,NFLX,positive,0.5619
994,AAPL,neutral,0.8318
995,AAPL,negative,0.9262
996,AAPL,negative,0.6934
997,AAPL,neutral,0.8983
998,AAPL,neutral,0.8791
999,AAPL,neutral,0.8791
1000,NFLX,neutral,0.5740
1001,NFLX,positive,0.6125
1002,GME,neutral,0.9269
1003,AMZN,neutral,0.9475
1004,AMZN,neutral,0.9477
1005,AMZN,neutral,0.9260
1006,GOOGL,neutral,0.9504
1007,NFLX,neutral,0.7250
1008,AAPL,neutral,0.8309
1009,TSLA,neutral,0.7955
1010,AAPL,negative,0.8525
1011,AAPL,neutral,0.6631
1012,AAPL,neutral,0.8787
1013,AMZN,neutral,0.6711
1014,NFLX,neutral,0.9295
1015,META,neutral,0.6417
1016,AAPL,neutral,0.9452
1017,TSLA,neutral,0.8642
1018,CRM,negative,0.9573
1019,INTC,neutral,0.9222
1020,AMZN,positive,0.9254
1021,MSFT,neutral,0.9340
1022,TSLA,neutral,0.9220
1023,NVDA,neutral,0.8771
1024,META,neutral,0.8648
1025,META,neutral,0.9232
1026,MSFT,negative,0.6055
1027,TSLA,positive,0.6743
1028,AMZN,neutral,0.7071
1029,AMZN,neutral,0.9453
1030,AMZN,neutral,0.9227
1031,AMZN,negative,0.5675
1032,AMZN,neutral,0.9381
1033,AMZN,neutral,0.9107
1034,AMZN,neutral,0.9141
1035,AMC,neutral,0.8574
1036,GME,neutral,0.9149
1037,GOOGL,positive,0.5390
1038,AMZN,neutral,0.9145
1039,TSLA,neutral,0.8642
1040,TSLA,neutral,0.9368
1041,MSFT,neutral,0.9340
1042,AAPL,neutral,0.9526
1043,AAPL,neutral,0.9370
1044,AMZN,neutral,0.7283
1045,AMZN,neutral,0.9374
1046,META,neutral,0.9063
1047,AAPL,neutral,0.9478
1048,NVDA,positive,0.6421
1049,NVDA,positive,0.6557
1050,MSFT,neutral,0.9300
1051,AAPL,neutral,0.9533
1052,CSCO,neutral,0.6429
1053,AAPL,neutral,0.9528
1054,AAPL,neutral,0.9528
1055,AMC,neutral,0.9526
1056,AMC,neutral,0.9539
1057,AAPL,neutral,0.9515
1058,AAPL,neutral,0.9515
1059,AAPL,neutral,0.9522
1060,AAPL,neutral,0.9522
1061,CSCO,positive,0.8013
1062,CSCO,neutral,0.6964
1063,AAPL,neutral,0.9328
1064,AAPL,neutral,0.9521
1065,AAPL,neutral,0.9519
1066,AMC,neutral,0.9529
1067,AAPL,neutral,0.9502
1068,AAPL,neutral,0.9476
1069,AAPL,neutral,0.9476
1070,AMC,neutral,0.9524
1071,AMC,neutral,0.9526
1072,AMC,neutral,0.9513
1073,ADBE,neutral,0.9467
1074,TSLA,neutral,0.7450
1075,AMC,neutral,0.9527
1076,AMC,neutral,0.9534
1077,AMC,neutral,0.9540
1078,TSLA,positive,0.5343
1079,AMC,neutral,0.9530
1080,AMC,neutral,0.9535
1081,AAPL,neutral,0.9535
1082,AAPL,neutral,0.9525
1083,NFLX,neutral,0.8162
1084,AAPL,neutral,0.9525
1085,AMC,neutral,0.9535
1086,AAPL,neutral,0.9515
1087,GME,neutral,0.9522
1088,GME,neutral,0.9524
1089,AAPL,neutral,0.9519
1090,AAPL,neutral,0.9499
1091,TSLA,positive,0.7919
1092,CSCO,neutral,0.7161
1093,NFLX,neutral,0.8146
1094,TSLA,neutral,0.8642
1095,AMC,neutral,0.9309
1096,INTC,neutral,0.9471
1097,AAPL,neutral,0.9448
1098,GOOGL,neutral,0.5740
1099,GOOGL,neutral,0.6888
1100,GOOGL,neutral,0.9225
1101,GOOGL,neutral,0.9225
1102,GOOGL,negative,0.9637
1103,GOOGL,negative,0.9637
1104,GOOGL,neutral,0.9042
1105,GOOGL,positive,0.7409
1106,GOOGL,negative,0.8948
1107,META,neutral,0.8990
1108,CRM,neutral,0.9413
1109,META,neutral,0.9216
1110,AAPL,negative,0.4728
1111,AAPL,positive,0.6622
1112,AAPL,positive,0.4111
1113,IBM,neutral,0.9093
1114,GOOGL,negative,0.8742
1115,GOOGL,neutral,0.8822
1116,AMC,neutral,0.9486
1117,AMZN,neutral,0.8741
1118,AMZN,neutral,0.9338
1119,META,neutral,0.8990
1120,CRM,neutral,0.9413
1121,TSLA,neutral,0.8267
1122,TSLA,negative,0.8450
1123,IBM,neutral,0.9397
1124,AAPL,negative,0.4728
1125,AAPL,positive,0.4111
1126,AAPL,positive,0.6622
1127,GOOGL,neutral,0.5740
1128,GOOGL,negative,0.8742
1129,GOOGL,neutral,0.8822
1130,AAPL,neutral,0.9495
1131,AAPL,neutral,0.9469
1132,AAPL,neutral,0.9482
1133,CSCO,neutral,0.9480
1134,MSFT,neutral,0.9443
1135,AMC,neutral,0.9112
1136,NFLX,neutral,0.9237
1137,MSFT,neutral,0.8577
1138,AAPL,neutral,0.9214
1139,CRM,neutral,0.9339
1140,AMZN,neutral,0.9079
1141,CRM,neutral,0.9375
1142,CRM,neutral,0.9320
1143,TSLA,neutral,0.9292
1144,AMZN,neutral,0.8047
1145,META,neutral,0.9363
1146,TSLA,neutral,0.9375
1147,AAPL,neutral,0.9373
1148,AAPL,positive,0.9327
1149,AAPL,positive,0.8258
1150,META,neutral,0.9201
1151,AMZN,neutral,0.7270
1152,AMZN,neutral,0.8047
1153,INTC,negative,0.4375
1154,CRM,neutral,0.9534
1155,META,neutral,0.9524
1156,INTC,neutral,0.8764
1157,INTC,neutral,0.7955
1158,INTC,neutral,0.8775
1159,AMC,neutral,0.9527
1160,CRM,neutral,0.9488
1161,ADBE,positive,0.9016
1162,AAPL,neutral,0.8935
1163,CRM,neutral,0.9276
1164,AAPL,neutral,0.7490
1165,CRM,neutral,0.9477
1166,AMZN,neutral,0.8358
1167,AMZN,positive,0.9033
1168,AMZN,positive,0.8494
1169,AMZN,negative,0.8305
1170,AMZN,negative,0.7274
1171,AMZN,negative,0.7920
1172,NVDA,neutral,0.9291
1173,MSFT,neutral,0.9477
1174,IBM,neutral,0.9433
1175,MSFT,neutral,0.9340
1176,CSCO,neutral,0.9344
1177,AAPL,neutral,0.9515
1178,CRM,neutral,0.9276
1179,MSFT,positive,0.9489
1180,MSFT,positive,0.8936
1181,MSFT,neutral,0.9361
1182,NFLX,negative,0.9616
1183,MSFT,neutral,0.9477
1184,CRM,neutral,0.9426
1185,AAPL,neutral,0.9188
1186,AAPL,positive,0.7696
1187,AMC,neutral,0.8846
1188,AAPL,positive,0.5043
1189,AAPL,neutral,0.9502
1190,AMZN,neutral,0.7861
1191,AAPL,positive,0.5043
1192,NVDA,neutral,0.9341
1193,AMC,neutral,0.9512
1194,AAPL,neutral,0.9380
1195,AAPL,neutral,0.9482
1196,AAPL,neutral,0.9494
1197,GOOGL,negative,0.6195
1198,GOOGL,positive,0.5237
1199,AAPL,neutral,0.7409
1200,AAPL,neutral,0.9386
1201,AAPL,neutral,0.6857
1202,INTC,neutral,0.9479
1203,AAPL,neutral,0.8750
1204,AMC,neutral,0.9504
1205,GOOGL,negative,0.8742
1206,AAPL,neutral,0.9460
1207,AAPL,neutral,0.9490
1208,AAPL,neutral,0.7460
1209,CRM,neutral,0.9406
1210,AMZN,positive,0.7667
1211,AMZN,neutral,0.9355
1212,AMZN,neutral,0.9355
1213,AAPL,neutral,0.9367
1214,META,neutral,0.9194
1215,MSFT,neutral,0.9427
1216,CRM,neutral,0.8596
1217,INTC,neutral,0.9419
1218,META,neutral,0.6793
1219,AAPL,neutral,0.9351
1220,GOOGL,positive,0.6797
1221,AAPL,neutral,0.9089
1222,MSFT,positive,0.5373
1223,GME,positive,0.8786
1224,INTC,neutral,0.9352
1225,INTC,negative,0.4263
1226,CSCO,neutral,0.9327
1227,AMZN,neutral,0.9399
1228,TSLA,neutral,0.9225
1229,AMC,neutral,0.8355
1230,AMZN,neutral,0.9374
1231,TSLA,positive,0.8690
1232,TSLA,positive,0.5283
1233,GME,neutral,0.8944
1234,GME,neutral,0.8426
1235,AAPL,neutral,0.9461
1236,AAPL,neutral,0.9487
1237,AMC,neutral,0.9523
1238,MSFT,neutral,0.9499
1239,META,neutral,0.9246
1240,GOOGL,positive,0.7869
1241,ADBE,positive,0.7047
1242,NFLX,positive,0.6246
1243,META,neutral,0.9209
1244,AMZN,neutral,0.9440
1245,AMZN,positive,0.7972
1246,AMZN,positive,0.9517
1247,GOOGL,neutral,0.9412
1248,AMC,neutral,0.6893
1249,TSLA,neutral,0.8700
1250,AMC,neutral,0.9269
1251,CSCO,neutral,0.8467
1252,NFLX,negative,0.9616
1253,NFLX,negative,0.9616
1254,AMC,neutral,0.8117
1255,NFLX,neutral,0.5938
1256,NVDA,neutral,0.9385
1257,INTC,positive,0.6063
1258,AAPL,neutral,0.9515
1259,AAPL,neutral,0.9515
1260,AMZN,neutral,0.9102
1261,AMC,neutral,0.9504
1262,META,neutral,0.9362
1263,TSLA,neutral,0.8414
1264,AMC,neutral,0.9503
1265,TSLA,neutral,0.8348
1266,GME,neutral,0.9473
1267,ADBE,neutral,0.8877
1268,CRM,neutral,0.9481
1269,IBM,neutral,0.9189
1270,CRM,neutral,0.9459
1271,ORCL,neutral,0.9321
1272,AAPL,neutral,0.9398
1273,MSFT,neutral,0.9347
1274,CRM,neutral,0.9337
1275,MSFT,negative,0.9321
1276,GOOGL,positive,0.8976
1277,AMZN,neutral,0.7142
1278,AMZN,positive,0.6442
1279,AMZN,neutral,0.9083
1280,AMZN,negative,0.5339
1281,AMZN,neutral,0.3927
1282,AMZN,positive,0.7279
1283,AMZN,neutral,0.8290
1284,AMZN,neutral,0.9187
1285,AMZN,negative,0.9283
1286,GOOGL,negative,0.5098
1287,AMZN,neutral,0.9379
1288,AMZN,neutral,0.9409
1289,GME,neutral,0.9301
1290,TSLA,neutral,0.8481
1291,CRM,negative,0.9640
1292,META,neutral,0.9362
1293,TSLA,neutral,0.9341
1294,TSLA,neutral,0.9418
1295,AAPL,neutral,0.9515
1296,AAPL,neutral,0.9476
1297,AAPL,neutral,0.9476
1298,AAPL,neutral,0.9501
1299,NFLX,negative,0.8767
1300,TSLA,neutral,0.9528
1301,TSLA,neutral,0.9488
1302,AAPL,neutral,0.9524
1303,AMZN,neutral,0.9233
1304,AMZN,neutral,0.9427
1305,AAPL,neutral,0.9503
1306,AAPL,neutral,0.9515
1307,AAPL,neutral,0.9518
1308,AAPL,neutral,0.9500
1309,AMZN,neutral,0.6240
1310,AAPL,neutral,0.9220
1311,NVDA,positive,0.9342
1312,NVDA,neutral,0.9489
1313,NVDA,neutral,0.9327
1314,AAPL,neutral,0.9492
1315,MSFT,neutral,0.9486
1316,AMC,neutral,0.9534
1317,AAPL,neutral,0.9489
1318,NVDA,neutral,0.9517
1319,GOOGL,neutral,0.9348
1320,GOOGL,negative,0.9342
1321,AMZN,neutral,0.9259
1322,AAPL,negative,0.9223
1323,AAPL,neutral,0.9452
1324,AMC,neutral,0.9512
1325,AMC,neutral,0.9503
1326,AMC,neutral,0.9479
1327,GOOGL,neutral,0.6552
1328,AMC,neutral,0.9477
1329,AMC,neutral,0.9526
1330,AAPL,neutral,0.9503
1331,AMZN,neutral,0.9421
1332,AAPL,neutral,0.9503
1333,AMC,neutral,0.9525
1334,AMZN,positive,0.8998
1335,IBM,neutral,0.9304
1336,GME,neutral,0.9471
1337,AAPL,neutral,0.7460
1338,NFLX,neutral,0.9292
1339,AMZN,neutral,0.9153
1340,AMC,neutral,0.9469
1341,AMZN,positive,0.7911
1342,AMZN,neutral,0.9504
1343,AAPL,positive,0.5405
1344,AMC,neutral,0.9530
1345,AMC,neutral,0.9269
1346,TSLA,negative,0.4826
1347,NVDA,neutral,0.8601
1348,AAPL,neutral,0.9305
1349,META,neutral,0.8697
1350,IBM,neutral,0.7238
1351,NFLX,neutral,0.8577
1352,TSLA,negative,0.5002
1353,META,neutral,0.9200
1354,AMZN,neutral,0.8515
1355,AMZN,neutral,0.8923
1356,META,neutral,0.7474
1357,AMZN,neutral,0.7923
1358,ORCL,neutral,0.5331
1359,META,neutral,0.9199
1360,GME,neutral,0.9490
1361,AMZN,neutral,0.8888
1362,GME,neutral,0.9502
1363,AMZN,positive,0.9358
1364,AMZN,neutral,0.9229
1365,TSLA,neutral,0.8400
1366,NFLX,negative,0.7108
1367,TSLA,negative,0.5493
1368,NFLX,positive,0.5796
1369,NFLX,neutral,0.9512
1370,AMC,neutral,0.9513
1371,CSCO,neutral,0.8482
1372,AMZN,neutral,0.9240
1373,TSLA,neutral,0.8481
1374,GME,neutral,0.9526
1375,AMZN,negative,0.5591
1376,NFLX,neutral,0.9471
1377,ORCL,positive,0.9139
1378,AMZN,neutral,0.8852
1379,AMC,neutral,0.6479
1380,GME,positive,0.4847
1381,GME,positive,0.8104
1382,AMC,neutral,0.9057
1383,TSLA,neutral,0.9098
1384,AMC,neutral,0.7637
1385,NVDA,neutral,0.9182
1386,GME,neutral,0.6269
1387,GME,neutral,0.6126
1388,GME,negative,0.9660
1389,GME,positive,0.8786
1390,GME,negative,0.9622
1391,GME,negative,0.9635
1392,AMC,neutral,0.9511
1393,TSLA,neutral,0.8246
1394,CRM,neutral,0.9488
1395,IBM,neutral,0.9406
1396,MSFT,neutral,0.9525
1397,TSLA,positive,0.7737
1398,TSLA,positive,0.7737
1399,TSLA,negative,0.7583
1400,TSLA,positive,0.7843
1401,AAPL,neutral,0.9515
1402,AAPL,positive,0.5630
1403,MSFT,positive,0.5050
1404,AAPL,positive,0.9007
1405,AAPL,positive,0.7225
1406,MSFT,neutral,0.9508
1407,AAPL,positive,0.5163
1408,AAPL,neutral,0.9398
1409,AMZN,negative,0.9660
1410,AMZN,negative,0.9571
1411,AAPL,neutral,0.9372
1412,AMZN,negative,0.9692
1413,AMZN,negative,0.9671
1414,AMZN,negative,0.8819
1415,AMZN,negative,0.9646
1416,MSFT,neutral,0.9496
1417,INTC,positive,0.6862
1418,CRM,neutral,0.9488
1419,INTC,neutral,0.9504
1420,CRM,neutral,0.9406
1421,CRM,neutral,0.9503
1422,AAPL,positive,0.8717
1423,META,positive,0.8634
1424,META,negative,0.4587
1425,AAPL,positive,0.9361
1426,META,positive,0.8189
1427,CRM,neutral,0.9467
1428,AMC,neutral,0.9531
1429,MSFT,neutral,0.9483
1430,MSFT,neutral,0.9475
1431,AMZN,neutral,0.9409
1432,ORCL,neutral,0.9544
1433,CRM,neutral,0.9102
1434,TSLA,neutral,0.8481
1435,NVDA,negative,0.4852
1436,NVDA,neutral,0.9297
1437,TSLA,neutral,0.9496
1438,AMC,neutral,0.9350
1439,NFLX,neutral,0.8581
1440,GOOGL,neutral,0.7833
1441,GOOGL,neutral,0.8308
1442,META,neutral,0.9521
1443,TSLA,neutral,0.8927
1444,AAPL,neutral,0.9510
1445,AAPL,neutral,0.9486
1446,GME,negative,0.6046
1447,AMZN,neutral,0.9497
1448,TSLA,neutral,0.8631
1449,NVDA,neutral,0.9335
1450,GME,neutral,0.9308
1451,CSCO,neutral,0.9367
1452,TSLA,neutral,0.9509
1453,AAPL,neutral,0.9534
1454,CSCO,neutral,0.9239
1455,NVDA,positive,0.8931
1456,NVDA,positive,0.7619
1457,CRM,neutral,0.9477
1458,CSCO,neutral,0.9344
1459,AAPL,positive,0.8197
1460,AAPL,positive,0.5630
1461,AAPL,negative,0.9645
1462,NFLX,negative,0.9616
1463,CRM,neutral,0.9467
1464,AAPL,neutral,0.9437
1465,INTC,neutral,0.9449
1466,GOOGL,neutral,0.9489
1467,AMZN,negative,0.8819
1468,AAPL,neutral,0.9372
1469,AAPL,neutral,0.6857
1470,CRM,neutral,0.9427
1471,IBM,positive,0.8921
1472,IBM,positive,0.9392
1473,INTC,neutral,0.9400
1474,CRM,neutral,0.9448
1475,INTC,neutral,0.9502
1476,AAPL,negative,0.9712
1477,AAPL,negative,0.9712
1478,AAPL,negative,0.9401
1479,AAPL,neutral,0.9530
1480,CRM,neutral,0.9448
1481,INTC,positive,0.9263
1482,INTC,positive,0.9322
1483,CRM,neutral,0.9467
1484,MSFT,neutral,0.8549
1485,CRM,neutral,0.9467
1486,AAPL,neutral,0.9508
1487,AMZN,neutral,0.9409
1488,INTC,negative,0.9654
1489,INTC,neutral,0.9436
1490,TSLA,neutral,0.8642
1491,TSLA,neutral,0.8246
1492,CRM,neutral,0.9378
1493,ADBE,neutral,0.9211
1494,GME,negative,0.9558
1495,TSLA,negative,0.9325
1496,AAPL,neutral,0.9500
1497,CRM,neutral,0.9325
1498,ADBE,neutral,0.8891
1499,ORCL,neutral,0.9390
1500,NFLX,neutral,0.9230
1501,TSLA,neutral,0.8744
1502,AAPL,neutral,0.9515
1503,NVDA,neutral,0.9512
1504,ADBE,neutral,0.8410
1505,AMC,neutral,0.9336
1506,MSFT,neutral,0.9534
1507,CSCO,neutral,0.9522
1508,AAPL,neutral,0.9417
1509,TSLA,neutral,0.7925
1510,ADBE,neutral,0.9380
1511,TSLA,positive,0.8631
1512,TSLA,neutral,0.8910
1513,IBM,neutral,0.8925
1514,TSLA,neutral,0.9234
1515,TSLA,neutral,0.8495
1516,TSLA,neutral,0.9415
1517,CSCO,neutral,0.9403
1518,TSLA,negative,0.4542
1519,TSLA,neutral,0.8402
1520,GOOGL,neutral,0.7598
1521,GOOGL,neutral,0.9455
1522,TSLA,positive,0.9185
1523,AMZN,neutral,0.6628
1524,INTC,neutral,0.9471
1525,TSLA,neutral,0.9225
1526,TSLA,negative,0.7997
1527,AMZN,positive,0.9221
1528,META,neutral,0.9072
1529,INTC,neutral,0.8558
1530,AMZN,negative,0.9588
1531,AAPL,neutral,0.8574
1532,ADBE,neutral,0.9432
1533,ADBE,neutral,0.9245
1534,ADBE,neutral,0.8008
1535,AMZN,positive,0.7347
1536,TSLA,neutral,0.8750
1537,TSLA,neutral,0.8300
1538,GOOGL,negative,0.8742
1539,AMZN,positive,0.6827
1540,TSLA,positive,0.5820
1541,AMZN,neutral,0.7339
1542,AMZN,neutral,0.5521
1543,AMZN,neutral,0.9230
1544,AMZN,neutral,0.9199
1545,GOOGL,neutral,0.9455
1546,TSLA,neutral,0.8993
1547,GME,neutral,0.9329
1548,AMZN,positive,0.8628
1549,META,negative,0.4587
1550,TSLA,neutral,0.9074
1551,AMZN,neutral,0.9116
1552,CRM,neutral,0.9095
1553,TSLA,neutral,0.9176
1554,AMZN,neutral,0.8411
1555,TSLA,positive,0.7422
1556,AMZN,positive,0.9367
1557,META,neutral,0.9246
1558,TSLA,positive,0.9361
1559,AMZN,neutral,0.8286
1560,AMZN,positive,0.9402
1561,AMZN,neutral,0.8269
1562,TSLA,neutral,0.8642
1563,IBM,neutral,0.9242
1564,ORCL,negative,0.3757
1565,TSLA,neutral,0.8767
1566,TSLA,neutral,0.8642
1567,IBM,neutral,0.9333
1568,TSLA,positive,0.8274
1569,GOOGL,neutral,0.8176
1570,AAPL,neutral,0.9496
1571,GME,neutral,0.9329
1572,TSLA,neutral,0.9317
1573,IBM,neutral,0.9374
1574,GME,neutral,0.9185
1575,NVDA,neutral,0.9517
1576,CRM,neutral,0.8878
1577,AMZN,neutral,0.8945
1578,AMZN,neutral,0.9157
1579,AMZN,neutral,0.9146
1580,AMZN,neutral,0.9441
1581,GOOGL,neutral,0.9170
1582,NVDA,neutral,0.9359
1583,TSLA,neutral,0.9351
1584,CRM,neutral,0.9376
1585,CSCO,neutral,0.9462
1586,NVDA,positive,0.7619
1587,GME,neutral,0.9168
1588,TSLA,positive,0.7356
1589,TSLA,negative,0.9616
1590,MSFT,neutral,0.8386
1591,IBM,negative,0.4863
1592,TSLA,neutral,0.7328
1593,TSLA,positive,0.8008
1594,GOOGL,neutral,0.4909
1595,TSLA,positive,0.5488
1596,ADBE,neutral,0.9236
1597,CRM,neutral,0.9438
1598,GME,neutral,0.9332
1599,AAPL,neutral,0.8148
1600,CRM,neutral,0.9459
1601,IBM,positive,0.9392
1602,GME,negative,0.7639
1603,AAPL,negative,0.8054
1604,AAPL,neutral,0.9300
1605,AMC,neutral,0.9274
1606,TSLA,positive,0.8752
1607,TSLA,positive,0.7965
1608,TSLA,positive,0.4404
1609,MSFT,neutral,0.9496
1610,ADBE,neutral,0.8891
1611,MSFT,neutral,0.9413
1612,AAPL,neutral,0.9423
1613,MSFT,neutral,0.9434
1614,META,neutral,0.8746
1615,INTC,neutral,0.9504
1616,ADBE,neutral,0.8909
1617,AAPL,neutral,0.7859
1618,IBM,neutral,0.9409
1619,IBM,neutral,0.9433
1620,CSCO,neutral,0.9447
1621,ADBE,neutral,0.9393
1622,AAPL,neutral,0.7203
1623,AAPL,neutral,0.7203
1624,AAPL,neutral,0.9474
1625,AMZN,positive,0.4845
1626,AAPL,neutral,0.8926
1627,AAPL,neutral,0.9482
1628,INTC,neutral,0.9482
1629,TSLA,neutral,0.9286
1630,ADBE,neutral,0.9113
1631,ORCL,neutral,0.9335
1632,GME,neutral,0.7449
1633,AMZN,neutral,0.9409
1634,AAPL,neutral,0.9449
1635,INTC,neutral,0.9544
1636,CRM,neutral,0.9378
1637,ADBE,neutral,0.9320
1638,IBM,neutral,0.9405
1639,NFLX,positive,0.9019
1640,GME,neutral,0.9432
1641,AAPL,neutral,0.9477
1642,AAPL,neutral,0.9482
1643,AAPL,neutral,0.9479
1644,INTC,neutral,0.9471
1645,AAPL,neutral,0.9502
1646,AAPL,neutral,0.9496
1647,AMZN,neutral,0.6217
1648,AMZN,neutral,0.9464
1649,AAPL,neutral,0.9478
1650,TSLA,neutral,0.8246
1651,AAPL,neutral,0.9496
1652,AAPL,neutral,0.9440
1653,CRM,neutral,0.9369
1654,NVDA,positive,0.9384
1655,TSLA,positive,0.9354
1656,IBM,neutral,0.9511
1657,ADBE,neutral,0.7600
1658,NVDA,neutral,0.6751
1659,NVDA,neutral,0.6751
1660,CSCO,neutral,0.9209
1661,ADBE,neutral,0.8768
1662,ORCL,negative,0.9408
1663,IBM,neutral,0.8839
1664,ORCL,negative,0.9678
1665,ORCL,neutral,0.4148
1666,GME,neutral,0.9380
1667,ADBE,neutral,0.6739
1668,GOOGL,neutral,0.8156
1669,ADBE,neutral,0.8261
1670,ORCL,neutral,0.6941
1671,TSLA,neutral,0.8631
1672,AMC,neutral,0.9311
1673,TSLA,neutral,0.8132
1674,GME,negative,0.8366
1675,GOOGL,positive,0.6797
1676,AAPL,neutral,0.9505
1677,AAPL,neutral,0.9291
1678,TSLA,negative,0.9445
1679,META,neutral,0.8941
1680,META,positive,0.5216
1681,CRM,neutral,0.9168
1682,IBM,positive,0.8568
1683,META,positive,0.4658
1684,META,negative,0.4598
1685,TSLA,neutral,0.5611
1686,ADBE,neutral,0.8909
1687,INTC,neutral,0.9475
1688,TSLA,neutral,0.6436
1689,TSLA,neutral,0.8814
1690,TSLA,neutral,0.8793
1691,TSLA,neutral,0.7256
1692,TSLA,positive,0.7835
1693,NVDA,neutral,0.6107
1694,TSLA,positive,0.7575
1695,TSLA,neutral,0.7346
1696,TSLA,neutral,0.7476
1697,TSLA,neutral,0.6988
1698,TSLA,neutral,0.8356
1699,TSLA,neutral,0.9199
1700,TSLA,neutral,0.8719
1701,TSLA,neutral,0.9184
1702,TSLA,neutral,0.8621
1703,TSLA,neutral,0.8045
1704,TSLA,positive,0.9423
1705,TSLA,neutral,0.9189
1706,TSLA,neutral,0.9273
1707,TSLA,neutral,0.6343
1708,TSLA,neutral,0.8606
1709,AAPL,positive,0.7942
1710,TSLA,positive,0.8245
1711,TSLA,neutral,0.9155
1712,AAPL,positive,0.9314
1713,TSLA,neutral,0.9134
1714,GOOGL,neutral,0.9314
1715,AMC,negative,0.9424
1716,AAPL,neutral,0.9540
1717,NFLX,positive,0.5902
1718,AMZN,neutral,0.9088
1719,TSLA,neutral,0.7097
1720,TSLA,neutral,0.8481
1721,AAPL,neutral,0.9455
1722,AAPL,neutral,0.7232
1723,GOOGL,neutral,0.5371
1724,NFLX,neutral,0.8958
1725,GOOGL,neutral,0.9409
1726,GOOGL,neutral,0.5936
1727,GOOGL,negative,0.6832
1728,GME,neutral,0.8147
1729,NFLX,neutral,0.9155
1730,AAPL,neutral,0.9494
1731,CSCO,neutral,0.4120
1732,CRM,positive,0.5467
1733,TSLA,neutral,0.8360
1734,ORCL,neutral,0.9351
1735,IBM,neutral,0.9471
1736,AMZN,neutral,0.6714
1737,AMC,neutral,0.9455
1738,TSLA,neutral,0.8631
1739,TSLA,neutral,0.8246
1740,AMZN,neutral,0.9328
1741,ORCL,neutral,0.5266
1742,CRM,neutral,0.9168
1743,IBM,neutral,0.9296
1744,MSFT,neutral,0.9340
1745,ORCL,neutral,0.9360
1746,ORCL,neutral,0.5189
1747,AMC,neutral,0.9136
1748,ORCL,positive,0.9364
1749,ORCL,positive,0.8931
1750,ORCL,neutral,0.9305
1751,TSLA,neutral,0.8045
1752,NFLX,neutral,0.9362
1753,AAPL,neutral,0.9375
1754,ORCL,neutral,0.5817
1755,ORCL,negative,0.8908
1756,CRM,neutral,0.9348
1757,ADBE,neutral,0.8677
1758,CRM,neutral,0.8455
1759,AAPL,neutral,0.9336
1760,GOOGL,positive,0.5566
1761,AAPL,neutral,0.9466
1762,MSFT,neutral,0.9447
1763,AMC,neutral,0.7756
1764,TSLA,neutral,0.9454
1765,TSLA,neutral,0.8642
